date,SPY,QQQ,IWM,EFA,EEM,TLT,GLD,DBC
2016-02-26,102.3439,110.514,131.1911,111.0654,122.7311,152.3408,114.7905,113.2102
2016-02-29,102.1715,111.9751,132.0416,111.9962,125.5859,153.5631,113.9476,111.7143
2016-03-01,102.1805,111.865,130.4766,112.105,127.5939,152.1916,111.8408,113.73
2016-03-02,102.8089,111.3115,130.1693,112.4554,129.96,153.9631,112.5874,113.403
2016-03-03,101.9875,110.7734,128.752,112.1928,130.194,152.1203,113.1345,111.4121
2016-03-04,102.089,108.6899,131.0025,111.2607,128.0213,152.62,114.7163,111.0769
2016-03-07,103.4851,111.5024,132.4031,111.4483,129.4225,151.8264,115.1806,111.1107
2016-03-08,103.8725,112.6308,130.1877,111.963,130.7266,152.532,116.5648,112.8509
2016-03-09,104.6347,113.5978,134.5998,113.3318,132.5662,152.4629,117.7582,112.1321
2016-03-10,106.0424,114.4051,136.9843,113.7893,133.7956,152.3187,117.512,111.6588
2016-03-11,106.9174,113.3381,137.527,114.3946,136.842,153.2893,114.9946,114.0056
2016-03-14,109.0198,114.994,139.3703,116.5929,137.5201,152.8739,115.7443,113.1393
2016-03-15,109.7163,114.9972,138.6903,118.2812,139.7609,152.5167,115.86,115.9803
2016-03-16,109.6592,114.4895,142.9058,120.3355,141.3393,153.251,114.8167,118.7395
2016-03-17,110.0152,115.188,142.7341,118.9584,139.6974,154.5992,113.8116,118.5069
2016-03-18,110.1443,116.7405,140.2165,117.9207,137.949,154.708,116.0471,116.8699
2016-03-21,109.2405,116.0512,139.7673,117.0259,134.2327,155.4808,115.8896,114.8866
2016-03-22,109.9611,116.901,143.1495,117.9423,136.192,153.315,114.7697,114.1613
2016-03-23,108.6634,116.2911,141.8811,116.9158,134.9416,153.2055,114.3247,112.728
2016-03-24,110.0316,117.3332,141.7271,117.0633,134.4862,151.882,114.0141,112.5689
2016-03-25,108.9752,116.1081,139.9787,116.5957,131.1905,150.7316,114.0815,111.8923
2016-03-28,109.3861,116.751,140.3137,118.0654,133.2922,150.4989,114.5758,112.1095
2016-03-29,109.9697,117.4648,143.9462,117.5461,134.0134,149.7447,113.8021,113.2348
2016-03-30,112.8063,119.8689,146.71,121.5152,135.2969,148.61,115.053,115.9251
2016-03-31,114.1729,120.6373,145.1333,122.2087,134.6981,149.2838,114.7914,114.6894
2016-04-01,111.8014,119.3031,143.5981,122.0161,132.6558,148.7226,115.8992,115.5309
2016-04-04,112.7427,117.6903,143.8419,121.5062,133.4967,149.3693,116.281,117.1705
2016-04-05,112.5015,116.9937,141.3677,120.9635,131.4993,150.5249,114.9867,113.3721
2016-04-06,111.2604,116.4985,139.0834,120.5737,128.9597,150.8154,115.18,114.1983
2016-04-07,110.9373,121.0097,139.6448,122.6468,130.4452,151.1601,115.1701,111.6864
2016-04-08,111.3409,121.1907,142.173,122.881,132.6619,152.3222,114.2795,108.8583
2016-04-11,111.5697,120.8486,141.6715,123.9296,132.105,152.3208,115.3188,109.8789
2016-04-12,111.7091,122.7047,140.9675,121.627,131.1579,151.0424,116.1615,110.6904
2016-04-13,111.1685,122.955,141.4403,122.6175,130.7474,151.8601,117.535,111.8473
2016-04-14,111.1704,121.5037,140.1319,121.4808,127.6591,151.0018,116.9336,109.4934
2016-04-15,109.2234,119.7077,138.608,120.1499,125.8828,151.3841,117.6849,110.945
2016-04-18,109.2209,121.7109,138.7334,122.2516,123.6464,151.9179,115.579,110.1942
2016-04-19,110.0411,121.7424,142.319,125.3047,127.032,153.7068,116.9741,112.3208
2016-04-20,111.338,122.9959,145.4692,123.6803,128.24,155.2312,116.6684,111.116
2016-04-21,110.1593,119.8752,140.215,121.8308,125.7777,154.8471,116.1544,109.8342
2016-04-22,110.9802,120.0173,140.2752,122.6062,126.2727,153.3363,112.0963,106.8895
2016-04-25,110.1576,118.5416,141.7265,123.1588,126.9724,154.1236,113.0516,106.8625
2016-04-26,111.1401,120.5975,145.3682,124.9788,126.1919,153.6733,111.5756,103.5057
2016-04-27,112.8385,122.0437,150.6629,127.6419,127.3541,152.6333,112.0625,103.7701
2016-04-28,109.8138,118.3469,146.1872,125.957,124.2384,153.4275,113.0527,102.3188
2016-04-29,108.1115,119.2452,147.5487,127.8923,127.5565,153.4277,112.9634,100.239
2016-05-02,109.2979,119.2893,148.5788,129.4737,129.9507,152.726,113.9435,102.0457
2016-05-03,107.7958,117.702,147.9241,127.848,128.7759,153.4371,114.9366,103.5013
2016-05-04,108.1716,120.1712,151.452,128.5569,132.5274,153.0198,115.436,101.9545
2016-05-05,108.3101,120.9858,149.9218,130.2048,135.0311,153.5982,115.8631,101.0031
2016-05-06,109.2445,119.5753,152.1311,130.0584,133.6334,154.2115,114.8386,99.0838
2016-05-09,108.8185,119.9176,153.0782,129.1607,132.6197,153.0014,113.5326,97.6039
2016-05-10,108.6417,120.991,154.4778,129.6879,133.4988,151.7593,114.8126,96.3945
2016-05-11,110.8662,121.8845,155.8393,131.1217,135.8585,154.0796,115.6284,99.075
2016-05-12,111.8775,122.1782,153.7035,131.2963,135.9861,152.6541,116.9427,100.6224
2016-05-13,112.0158,120.8695,155.4256,130.3019,136.3165,151.3675,117.7635,104.2362
2016-05-16,112.0536,121.4232,156.2379,131.7227,135.7971,152.005,118.4401,103.7292
2016-05-17,111.5738,118.9652,153.3937,130.63,136.7128,153.671,117.9698,105.3364
2016-05-18,110.8199,118.7125,152.7704,132.6948,134.24,153.2824,117.8715,104.2129
2016-05-19,110.9475,118.8011,152.8693,132.8934,133.3781,155.0168,118.2074,103.6737
2016-05-20,110.3005,120.2387,152.4653,134.5347,130.8329,156.2288,119.4888,102.9185
2016-05-23,111.2164,120.6507,154.1414,136.1806,130.3113,153.1975,122.1111,103.3668
2016-05-24,109.5823,121.0065,149.6936,136.8079,129.9398,154.1182,123.4401,104.911
2016-05-25,108.8249,122.013,151.8557,137.4019,130.4237,153.2582,122.8073,105.6931
2016-05-26,111.2249,123.2397,154.252,139.1509,131.6878,154.7427,121.8086,106.6141
2016-05-27,110.5536,121.0712,151.2291,139.6232,132.6318,156.6846,120.7747,105.7991
2016-05-30,110.0872,118.601,146.1248,141.9056,134.2966,155.6372,121.1455,107.7303
2016-05-31,108.9903,119.0885,148.1865,141.9674,134.6836,157.6588,118.7879,108.3282
2016-06-01,109.4088,119.415,150.4888,143.7193,136.0141,157.7784,117.6911,109.1968
2016-06-02,109.6697,120.6307,150.8413,143.7055,135.2997,158.1425,118.4757,108.5137
2016-06-03,111.0524,121.5551,154.4781,145.6893,137.9146,157.2049,118.4991,109.0492
2016-06-06,110.4075,121.573,157.3873,146.6747,137.0407,158.7138,118.4241,109.2164
2016-06-07,111.2721,122.8004,159.1019,144.9772,140.9851,156.5113,116.5088,110.0563
2016-06-08,112.0413,122.6843,159.6309,145.3925,143.7453,157.1876,117.951,108.0749
2016-06-09,115.1279,125.4632,162.8805,149.1901,144.8797,158.0415,119.468,110.5933
2016-06-10,114.5085,126.46,163.3374,147.9805,143.091,157.4849,118.728,107.5238
2016-06-13,111.2459,124.4105,162.5877,146.939,141.2125,157.8762,115.5511,106.4497
2016-06-14,111.9621,126.374,165.0801,148.7886,142.577,158.1582,115.0866,106.1026
2016-06-15,110.8208,126.077,167.0338,148.0712,142.9269,157.5469,115.3333,103.7138
2016-06-16,111.479,124.2529,168.0405,149.5118,142.8429,157.3739,116.392,106.2662
2016-06-17,110.9265,126.3237,171.174,151.8905,147.3711,157.823,117.1982,107.9397
2016-06-20,109.3992,124.8547,173.145,150.8956,145.5817,156.6646,118.0716,108.3761
2016-06-21,109.1979,124.3061,174.0703,150.7776,148.2718,155.9354,118.1266,107.695
2016-06-22,107.8566,123.1978,174.5167,149.3526,147.3035,156.2597,118.5071,107.2904
2016-06-23,107.6866,122.0266,171.547,146.4434,143.7525,156.1327,116.9149,107.1034
2016-06-24,107.1253,123.8263,176.709,146.6093,148.1555,154.3402,115.9824,107.6773
2016-06-27,106.5025,123.9704,177.4992,145.0963,150.9515,155.3282,116.9712,109.6414
2016-06-28,107.8239,124.7615,177.7926,146.3663,152.2989,155.5711,118.2408,111.1236
2016-06-29,106.7223,122.8492,171.2132,145.9906,151.6447,155.7566,118.5398,112.3497
2016-06-30,104.8533,120.731,167.8723,144.7466,146.5749,155.2593,118.4263,111.3886
2016-07-01,104.3089,120.5676,166.1362,145.4659,143.5886,155.113,118.0575,110.7579
2016-07-04,104.0387,121.8545,166.1934,146.2501,143.1423,156.5878,118.7187,110.2085
2016-07-05,103.5639,124.4383,164.7297,144.7124,145.9091,159.9659,118.6804,108.6522
2016-07-06,104.9954,126.3852,169.3926,145.4487,147.684,161.1134,119.5302,108.6125
2016-07-07,106.8548,128.3174,170.715,143.9821,150.9803,160.2236,122.4401,110.4898
2016-07-08,107.9755,127.8378,176.6189,144.3418,154.2686,159.2544,120.6779,108.4449
2016-07-11,107.688,126.4884,174.9901,146.2584,154.2872,159.4797,123.2396,105.4115
2016-07-12,106.5617,126.8418,179.0614,148.1333,157.2492,157.8889,121.8206,106.1542
2016-07-13,105.0592,126.2372,174.5217,148.4249,159.5163,157.8857,122.8046,109.1414
2016-07-14,105.9464,125.7545,174.722,148.234,159.4987,160.783,122.4427,111.9305
2016-07-15,105.5341,124.2384,173.9896,147.361,159.4917,161.8948,122.9548,113.8503
2016-07-18,106.1432,126.631,174.8251,148.7207,161.3402,160.448,125.1044,116.2228
2016-07-19,106.2829,128.7293,173.2379,149.6848,156.2587,160.3449,125.0537,116.0317
2016-07-20,107.8911,131.1921,172.6987,150.9477,157.7355,159.558,126.4668,120.2116
2016-07-21,107.6172,132.338,169.9836,148.7919,158.7167,157.0141,125.6101,122.1206
2016-07-22,107.2011,132.3719,168.9328,148.7491,158.7954,155.8104,123.1876,122.5227
2016-07-25,108.0969,132.7183,170.7678,147.3752,160.5332,154.4847,123.391,123.615
2016-07-26,105.9615,130.4273,169.4636,146.086,157.3828,154.707,122.1435,121.9152
2016-07-27,104.6345,131.4438,167.9634,144.1625,152.2394,152.8224,122.0898,121.4499
2016-07-28,103.5494,129.0168,167.487,141.1985,153.2735,154.6985,121.4155,120.2517
2016-07-29,101.693,125.623,160.8676,139.7414,149.4676,156.9669,121.3573,120.9047
2016-08-01,102.452,126.1617,159.0286,139.6261,147.3462,156.5701,119.7917,120.4087
2016-08-02,103.2824,128.2846,161.4888,140.6095,150.7624,157.2884,120.3475,120.2549
2016-08-03,103.9333,127.1566,161.8638,143.0766,152.5509,157.5456,122.4046,124.6141
2016-08-04,103.5105,127.0699,160.8064,144.2623,153.7597,158.6417,125.9117,127.8778
2016-08-05,104.7788,127.9864,164.3451,144.5162,156.403,155.6997,126.6283,127.2652
2016-08-08,105.3873,129.5848,165.6055,146.4525,156.025,155.074,126.9248,127.7345
2016-08-09,105.5851,130.8707,164.1135,145.9825,155.6487,154.4325,126.6567,127.2734
2016-08-10,107.3309,131.8115,167.5098,149.0756,160.1986,152.5652,126.7291,129.9014
2016-08-11,107.5069,133.3155,167.7902,149.5947,159.1461,154.0049,126.3466,132.3904
2016-08-12,108.3258,132.3856,165.419,149.1297,156.0596,155.0915,126.9895,133.6345
2016-08-15,108.8116,134.5516,163.5234,146.8713,155.4816,153.7548,126.5734,132.9033
2016-08-16,108.2664,133.0315,159.1863,145.3928,153.666,154.2514,126.6899,132.4667
2016-08-17,108.1545,131.9774,157.2703,144.6694,154.0397,155.3569,126.2683,136.5044
2016-08-18,109.0173,132.1989,158.6706,143.2166,151.204,155.1505,128.1791,136.9612
2016-08-19,108.8218,132.8135,160.501,143.8826,147.8471,156.1755,128.3109,135.9786
2016-08-22,111.1333,132.8147,164.9896,145.8799,151.3046,157.2451,128.3886,131.4555
2016-08-23,109.3207,130.9172,163.6967,144.5117,147.6244,158.6824,127.3678,129.7409
2016-08-24,109.434,131.1874,163.4547,143.5627,147.4722,158.9016,127.6424,131.8835
2016-08-25,108.965,128.0708,158.9374,142.3828,142.6561,160.9426,129.849,132.2011
2016-08-26,109.9902,128.2999,157.9174,142.1004,144.7475,161.5832,128.5036,131.503
2016-08-29,109.0743,125.703,156.5389,142.1706,145.1954,165.0962,126.6709,130.6358
2016-08-30,107.0664,123.0619,152.3089,140.3266,143.2994,166.5321,124.8488,130.5772
2016-08-31,107.8554,124.1253,155.4177,140.9314,145.3357,169.7326,127.1866,131.2417
2016-09-01,107.2299,123.5173,156.1706,139.8833,141.1445,169.8409,128.2107,130.8721
2016-09-02,107.2842,122.4127,159.1379,139.3771,138.7707,170.9363,126.9717,129.92
2016-09-05,108.5773,121.0529,156.1173,139.4282,136.8102,172.3906,126.2709,130.9739
2016-09-06,108.2425,119.567,157.7956,138.878,134.454,170.7861,125.5483,129.2607
2016-09-07,108.1413,120.1373,161.3199,140.8254,134.391,169.2509,126.5019,127.1995
2016-09-08,107.2107,120.0947,160.7055,141.9807,134.6274,168.7417,126.3799,128.7735
2016-09-09,107.3223,119.4857,162.1768,144.1468,136.8434,170.4277,127.5794,127.3764
2016-09-12,106.9704,120.2056,164.975,145.9287,134.5945,168.0657,127.6275,126.373
2016-09-13,108.4163,122.0223,167.155,149.1413,136.1161,167.4015,130.1032,124.2428
2016-09-14,108.4326,121.3868,166.3909,147.5479,137.0973,169.7968,129.4046,126.1007
2016-09-15,106.7639,122.2504,162.6906,146.6294,133.6861,169.3442,127.864,125.6224
2016-09-16,109.0283,123.4063,160.3621,149.2602,134.7028,170.4592,127.5085,127.5713
2016-09-19,108.3435,122.8443,160.0632,150.6627,135.1356,168.7793,128.3967,125.1391
2016-09-20,109.2907,123.6235,160.7524,151.1354,136.7966,168.1866,129.2706,126.9122
2016-09-21,110.02,122.9399,159.4963,152.3381,138.3817,168.4545,129.6766,127.8297
2016-09-22,110.6278,123.7914,160.1892,152.3639,138.4083,169.6444,129.5294,128.7139
2016-09-23,111.8962,123.5435,158.3629,155.1756,138.504,168.6042,129.9922,130.3864
2016-09-26,113.8995,125.1938,162.9752,155.4629,138.724,166.1853,129.6745,125.8359
2016-09-27,116.5113,127.0013,167.3765,156.7809,141.6737,164.5512,131.1077,127.9238
2016-09-28,116.06,125.8866,166.7453,154.5648,141.9072,166.2371,129.8776,129.4946
2016-09-29,116.8611,124.1161,166.9513,154.9399,140.4528,164.836,129.707,129.641
2016-09-30,118.5608,124.8596,166.6999,159.1096,142.9603,166.3387,128.9398,131.4099
2016-10-03,118.9027,124.8994,166.7416,158.2257,144.2482,166.7114,129.4319,132.7524
2016-10-04,118.0747,125.6304,167.7285,158.7005,143.4502,166.1598,128.7868,134.2381
2016-10-05,117.4745,127.4634,168.2719,159.4463,142.2507,166.3622,130.0881,134.8656
2016-10-06,118.4788,128.7954,169.9263,159.8894,141.6439,165.3848,130.9173,136.702
2016-10-07,115.8264,128.424,167.3196,159.3643,137.7401,165.7655,129.8929,136.0059
2016-10-10,114.8768,128.9707,162.0964,158.2127,139.2481,163.5901,129.2927,135.8436
2016-10-11,113.7616,126.4561,160.4586,154.9053,136.0637,165.4507,130.9645,135.0708
2016-10-12,112.3896,125.2411,159.9053,153.6137,133.4179,164.6191,129.0076,131.8972
2016-10-13,111.6538,124.7308,158.2089,153.8851,130.9007,165.0841,127.3855,130.506
2016-10-14,110.8075,126.243,158.624,154.9427,130.2347,163.8307,128.1075,134.2008
2016-10-17,112.1471,128.5439,164.0492,158.6454,131.2624,163.056,127.2619,135.3556
2016-10-18,112.978,129.3544,168.2279,160.5307,135.0489,161.6658,128.3472,138.6975
2016-10-19,111.7645,129.1095,165.6902,159.9233,131.8926,164.2793,127.6782,137.5706
2016-10-20,111.6059,128.6654,163.6374,161.2603,129.8232,163.9658,127.6651,137.0965
2016-10-21,111.1153,128.7725,160.7153,160.2156,130.468,163.6541,128.4998,140.6728
2016-10-24,110.6539,128.7656,159.7286,159.2057,130.187,164.3484,129.1018,143.4759
2016-10-25,112.0672,128.7268,162.6645,159.3051,130.1311,163.1104,127.8572,146.4369
2016-10-26,112.5364,130.405,162.6123,158.5689,131.883,161.8329,128.3468,146.6363
2016-10-27,112.4998,128.3322,161.0593,158.7259,131.7193,163.9031,126.1376,144.9778
2016-10-28,113.0885,129.8355,161.7794,161.3071,132.912,164.2011,125.5326,144.7303
2016-10-31,111.6522,127.9204,158.9859,159.0682,129.3541,165.6858,125.6815,141.8699
2016-11-01,110.5724,131.2712,159.0729,159.7773,126.9852,165.0108,127.5852,140.9335
2016-11-02,111.8944,134.8769,161.1655,161.8988,128.7241,163.5147,130.1233,141.5491
2016-11-03,111.4004,134.522,163.6405,161.0785,127.5825,163.7553,130.4483,144.4636
2016-11-04,112.8,134.6615,165.8229,165.4049,129.5921,162.8491,129.4973,144.8787
2016-11-07,113.5961,136.3125,170.5904,164.2158,126.9784,163.8449,130.2567,145.5696
2016-11-08,113.0428,136.8157,169.5909,163.3852,127.1,163.8934,132.8468,144.3571
2016-11-09,112.6815,135.8731,172.5874,163.6653,126.8277,164.3283,134.6746,143.5974
2016-11-10,111.8102,136.4801,175.1925,163.9205,126.5855,162.4558,132.911,142.7368
2016-11-11,111.0153,136.4118,173.135,163.9628,126.3846,163.5214,132.5838,142.6137
2016-11-14,112.2417,137.9021,173.3234,167.3029,126.5447,162.7954,134.079,141.5731
2016-11-15,111.2489,136.9978,170.1887,165.269,124.565,161.9806,134.6286,138.9126
2016-11-16,111.8295,138.0871,169.7044,165.3072,127.1993,163.5805,135.3962,138.2319
2016-11-17,113.8357,139.8641,171.6833,168.7879,127.9575,162.0226,134.9879,140.3595
2016-11-18,114.7267,141.173,172.663,170.7477,130.7551,158.5915,135.9232,142.2335
2016-11-21,113.9604,141.354,169.2062,171.5297,129.9599,157.8614,137.0309,143.7974
2016-11-22,114.6892,143.608,174.6091,171.6012,130.7801,157.6107,136.8181,146.4088
2016-11-23,113.835,143.2454,173.5971,172.7926,130.2417,159.4436,138.4352,146.1195
2016-11-24,115.0925,143.6915,175.5487,175.1209,131.678,157.6823,139.4926,147.0031
2016-11-25,113.7954,141.092,171.1694,173.1684,128.9838,160.2085,138.2937,145.9462
2016-11-28,112.5451,141.6619,170.0897,171.8346,128.6062,160.166,138.6637,142.9151
2016-11-29,110.8421,136.7912,165.99,169.489,128.6473,160.7644,138.9478,138.4146
2016-11-30,109.4458,132.7516,163.4952,169.9167,128.5736,160.2959,139.5929,136.3257
2016-12-01,111.1252,135.7067,165.9365,170.2767,131.988,162.0035,142.3742,139.7015
2016-12-02,112.6225,139.0109,169.1332,170.3605,130.9345,160.634,142.2488,142.123
2016-12-05,112.4066,136.7492,168.4561,168.6868,128.2693,158.4101,142.129,140.0101
2016-12-06,111.005,135.1105,167.3723,166.5982,127.1834,161.1925,139.2502,138.4594
2016-12-07,109.1331,131.0037,162.5262,163.3897,125.4015,162.4231,141.218,141.3969
2016-12-08,108.2348,130.1909,162.2313,164.2539,124.2749,163.1016,143.1117,143.2055
2016-12-09,109.4284,133.5131,165.8398,167.6107,125.7642,164.8296,144.7697,140.4134
2016-12-12,107.7513,132.5876,168.4911,168.2009,128.3412,165.2635,143.3039,134.764
2016-12-13,107.4196,130.8065,168.3884,168.2392,129.1092,165.9258,145.4211,135.5669
2016-12-14,107.356,131.1209,169.0111,169.73,131.3751,165.7042,146.9403,135.3139
2016-12-15,106.2833,129.0489,166.0312,165.6395,128.9398,167.1483,145.8006,132.7176
2016-12-16,104.8358,127.4169,165.4297,166.8525,127.9696,167.4287,147.6537,134.7391
2016-12-19,104.4818,128.2817,165.6722,165.9915,129.7543,168.6643,149.1854,134.7978
2016-12-20,104.7514,127.818,165.5062,165.3006,129.212,168.4014,146.5036,134.0834
2016-12-21,104.8174,128.3535,165.925,166.7597,129.2327,167.6961,147.5124,138.5214
2016-12-22,105.4217,129.1197,168.0294,167.225,128.3987,168.507,147.1689,140.1332
2016-12-23,105.6081,129.8104,170.7323,168.5655,128.2243,168.9271,144.3922,138.5506
2016-12-26,105.0741,130.0621,173.0075,168.011,128.8622,169.769,144.7482,138.2768
2016-12-27,106.2846,130.2959,173.5599,168.6391,127.414,169.2577,143.9239,138.1773
2016-12-28,108.3116,130.754,177.8258,172.618,130.0968,170.8717,145.3206,138.2264
2016-12-29,107.6082,129.3765,172.5235,172.4293,127.8831,171.688,144.9866,135.61
2016-12-30,106.4967,128.6514,172.7602,171.9475,126.7086,170.525,145.9531,135.4335
2017-01-02,107.4147,128.9823,172.4677,174.5728,127.9558,170.1828,146.4985,134.3399
2017-01-03,107.7292,127.3185,170.3818,173.3564,127.3576,171.2321,147.3153,133.0352
2017-01-04,108.2808,129.2057,173.5244,178.1921,128.5269,170.1362,146.4488,136.4598
2017-01-05,107.7177,127.7369,171.5219,175.9703,127.2305,173.1142,146.0995,135.8097
2017-01-06,108.8449,127.9987,172.8219,178.0911,128.076,171.1817,146.2273,136.7243
2017-01-09,109.0063,129.39,172.3094,178.073,130.4969,172.0725,147.7588,140.4455
2017-01-10,108.7248,129.2592,174.3619,178.0441,130.8669,170.7595,147.8326,140.8178
2017-01-11,108.9348,132.6598,175.4704,179.407,132.4678,169.9592,147.0344,138.283
2017-01-12,108.99,132.2507,174.796,177.9428,131.1472,168.8065,146.8474,141.5271
2017-01-13,108.6717,131.3194,172.2826,178.1922,129.1861,170.7245,147.873,138.1821
2017-01-16,107.2341,130.6745,173.2129,176.0814,127.8328,168.8546,145.816,135.1525
2017-01-17,107.9961,128.1302,175.8726,178.4981,130.0517,167.7647,148.8169,136.8946
2017-01-18,107.4735,125.2011,169.7889,177.5505,127.1806,168.5551,150.0242,138.2382
2017-01-19,108.5203,126.0182,173.0345,177.8886,124.5133,169.6809,150.6497,135.7209
2017-01-20,107.8133,125.7702,171.0112,178.1071,124.1814,169.5401,153.871,138.8367
2017-01-23,108.2097,124.9905,173.5613,179.5568,125.2957,171.5885,156.6318,141.5956
2017-01-24,106.2636,122.15,167.7271,175.1804,122.0615,173.5767,157.5902,143.5516
2017-01-25,105.6775,120.0284,166.9977,172.4567,122.2998,173.6802,155.5039,139.8796
2017-01-26,104.5225,118.7028,169.0744,171.5224,116.7661,174.2732,155.893,141.1823
2017-01-27,104.0155,118.1057,168.2708,171.8282,118.5613,172.9238,158.0758,145.2727
2017-01-30,103.6052,119.2235,167.9572,172.596,120.466,173.5968,158.553,146.2232
2017-01-31,103.7159,120.233,167.2453,171.7457,119.2582,171.9069,156.7182,142.7087
2017-02-01,103.9164,120.6299,164.3046,171.3077,118.4422,169.7961,155.0264,143.7292
2017-02-02,103.8728,121.394,166.6594,170.5461,118.8616,171.3038,154.5079,138.8339
2017-02-03,104.2025,121.3082,167.7347,168.6343,120.0569,172.0133,153.2847,142.2318
2017-02-06,104.3371,123.1596,164.0576,167.415,118.0245,172.795,152.0991,140.9418
2017-02-07,104.5661,122.6651,163.4834,169.0122,116.5222,175.0403,148.9799,142.0723
2017-02-08,105.8446,122.7265,164.5625,169.7883,120.1254,178.0903,149.875,136.6913
2017-02-09,105.7099,124.2112,166.9548,172.6531,121.8847,178.5593,151.1819,134.2643
2017-02-10,107.0125,125.8158,165.9791,172.2049,122.9704,176.5351,152.2668,135.6433
